vid,name,authority,field_authority_link
subject,Deaf--Means of communication,lcsh,https://id.loc.gov/authorities/subjects/sh85036058
subject,Deafness,lcsh,https://id.loc.gov/authorities/subjects/sh85036068
subject,Death,lcsh,https://id.loc.gov/authorities/subjects/sh85036085
subject,Death notices,lcsh,https://id.loc.gov/authorities/subjects/sh85036113.html
subject,Debtor and creditor,lcsh,https://id.loc.gov/authorities/subjects/sh85036134
subject,Decedents' estates,lcsh,https://id.loc.gov/authorities/subjects/sh85036175
subject,Declaration of Opposition,,
subject,Decolonization,lcsh,https://id.loc.gov/authorities/subjects/sh85036220
subject,Deep River,,
subject,Deer,lcsh,https://id.loc.gov/authorities/subjects/sh85036388
subject,Defence Research Telecommunications Establishment (Canada),lcnaf,https://id.loc.gov/authorities/names/n82044716
subject,Defenses,lcsh,https://id.loc.gov/authorities/subjects/sh99005481
subject,"Degois, Pat",,
subject,"Degrees, Academic",lcsh,https://id.loc.gov/authorities/subjects/sh85036481
subject,Deism,lcsh,https://id.loc.gov/authorities/subjects/sh85036505
subject,"Dell Tavern (Toronto, Ont.)",wiki,https://www.wikidata.org/wiki/Q107488693
subject,Demarcation line of Alexander VI,lcsh,https://id.loc.gov/authorities/subjects/sh85036631
subject,Democratic Republic of the Congo emigrants to Canada,wiki,https://www.wikidata.org/wiki/Q8372630
subject,Demography,mesh,https://id.loc.gov/authorities/subjects/sh85036659
subject,Demography--Congresses,lcsh,https://id.loc.gov/authorities/subjects/sh2008102186
subject,Demolition,mesh,https://id.loc.gov/authorities/subjects/sh85148606
subject,Demonstrations,mesh,https://id.loc.gov/authorities/subjects/sh85036673
subject,Dene Nation,lcnaf,https://id.loc.gov/authorities/names/n84222796
subject,"Dennison, William, 1905-1981",wiki,https://www.wikidata.org/wiki/Q2578463
subject,Dentistry,lcsh,https://id.loc.gov/authorities/subjects/sh85036953
subject,Department stores of Canada,wiki,https://www.wikidata.org/wiki/Q8374069
subject,Deportation,lcsh,https://id.loc.gov/authorities/subjects/sh85037040
subject,Deportations from France,,
subject,Deposition,wiki,https://www.wikidata.org/wiki/Q1987070
subject,Depression,mesh,https://id.nlm.nih.gov/mesh/D003863.html
subject,Dermabrasion,lcsh,https://id.loc.gov/authorities/subjects/sh85037076
subject,"Dermatitis, Allergic Contact",mesh,https://id.nlm.nih.gov/mesh/D017449.html
subject,Dermatomyositis,lcsh,https://id.loc.gov/authorities/subjects/sh85037096
subject,"Derrida, Jacques",lcsh,https://id.loc.gov/authorities/names/n79092610
subject,"Derry, William",,
subject,Description and travel,lcsh,https://id.loc.gov/authorities/subjects/sh99001278
subject,Desensitization (Psychotherapy),lcsh,https://id.loc.gov/authorities/subjects/sh85037132
subject,Deseronto (Ont.),,
subject,Design and construction,lcsh,https://id.loc.gov/authorities/subjects/sh87005579
subject,Desks,lcsh,https://id.loc.gov/authorities/subjects/sh85037216
subject,"Desrosiers, R.",,
subject,Development,,
subject,"Devil's Den Club (Toronto, Ont.)",,
subject,"Dewart, Julie",,
subject,Dexamethasone,mesh,https://id.nlm.nih.gov/mesh/D003907.html
subject,Di zi music,lcsh,https://id.loc.gov/authorities/subjects/sh85135204
subject,Diabetes,lcsh,https://id.loc.gov/authorities/subjects/sh85037456
subject,Dialects,lcsh,https://id.loc.gov/authorities/subjects/sh85037527
subject,Diaper rash,mesh,https://id.nlm.nih.gov/mesh/D003963.html
subject,Diapers,lcsh,https://id.loc.gov/authorities/subjects/sh85037582
subject,Diaries,lcsh,https://id.loc.gov/authorities/subjects/sh99001602
subject,Diatomaceae,wiki,https://www.wikidata.org/wiki/Q33138027
subject,Dictionaries,lcsh,https://id.loc.gov/authorities/subjects/sh99001671
subject,"Diefenbaker, John G., 1895-1979",lcnaf,https://id.loc.gov/authorities/names/n50025505
subject,Diesel fuels,lcsh,https://id.loc.gov/authorities/subjects/sh85037815
subject,Diesel motor,lcsh,https://id.loc.gov/authorities/subjects/sh85037828
subject,"Diet, Macrobiotic",mesh,https://id.nlm.nih.gov/mesh/D015623.html
subject,Dietary Supplements,mesh,https://id.nlm.nih.gov/mesh/D019587.html
subject,Diethylstilbestrol,mesh,https://id.nlm.nih.gov/mesh/D004054.html
subject,Digital activism and society,lcnaf,https://id.loc.gov/authorities/names/no2018100601
subject,Digital humanities,lcsh,https://id.loc.gov/authorities/subjects/sh2008122106
subject,Dilatation and Curettage,mesh,https://id.nlm.nih.gov/mesh/D004107.html
subject,"Dimach, Nazren",,
subject,"Dimitroff, Virginia",,
subject,Dinners and dining,lcsh,https://id.loc.gov/authorities/subjects/sh85038076
subject,"Dino, Desi and Billy",lcnaf,https://id.loc.gov/authorities/names/n95041252
subject,Diorama,lcsh,https://id.loc.gov/authorities/subjects/sh85038128
subject,Diphtheria Toxoid,mesh,https://id.nlm.nih.gov/mesh/D004168.html
subject,Diphtheria-Tetanus-Pertussis Vaccine,mesh,https://id.nlm.nih.gov/mesh/D015721.html
subject,Directories,lcsh,https://id.loc.gov/authorities/subjects/sh85038267
subject,Disabilities,lcsh,https://id.loc.gov/authorities/subjects/sh2003007662
subject,Disability insurance--Law and legislation,lcsh,https://id.loc.gov/authorities/subjects/sh85066882
subject,Disaster response,wiki,https://www.wikidata.org/wiki/Q5281355
subject,Disasters,lcsh,https://id.loc.gov/authorities/subjects/sh85038303
subject,Disasters in Canada,wiki,https://www.wikidata.org/wiki/Q7484594
subject,Discontinuation of Bendectin,wiki,https://www.wikidata.org/wiki/Q57950919
subject,Discoveries in geography,lcsh,https://id.loc.gov/authorities/subjects/sh85038366
subject,Discoveries in geography--English,lcsh,https://id.loc.gov/authorities/subjects/sh2009123477
subject,Discovery and exploration,lcsh,https://id.loc.gov/authorities/subjects/sh99002238
subject,Discrimination,lcsh,https://id.loc.gov/authorities/subjects/sh85038376
subject,Discrimination in education,lcsh,https://id.loc.gov/authorities/subjects/sh85038386
subject,Discrimination in employment,lcsh,https://id.loc.gov/authorities/subjects/sh85038388
subject,Diseases,lcsh,https://id.loc.gov/authorities/subjects/sh85038411
subject,Displaced workers,lcsh,https://id.loc.gov/authorities/subjects/sh89005473
subject,Distribution,,
subject,Disulfiram,mesh,https://id.nlm.nih.gov/mesh/D004221.html
subject,Ditches,lcsh,https://id.loc.gov/authorities/subjects/sh85038559
subject,Diuretics,lcsh,https://id.loc.gov/authorities/subjects/sh85038566
subject,Diversity,,
subject,Divestment,lcsh,https://id.loc.gov/authorities/subjects/sh86007268
subject,Divinity,,
subject,Divorce,lcsh,https://id.loc.gov/authorities/subjects/sh85038616
subject,Docks,lcsh,https://id.loc.gov/authorities/subjects/sh85038703
subject,Doctrines,lcsh,https://id.loc.gov/authorities/subjects/sh99005682
subject,Dogs,lcsh,https://id.loc.gov/authorities/subjects/sh85038796
subject,"Doherty, Denny",lcnaf,https://id.loc.gov/authorities/names/no2006010637
subject,Domestic animals,lcsh,https://id.loc.gov/authorities/subjects/sh85038908
subject,Domestic relations--Canada,lcsh,https://id.loc.gov/authorities/subjects/sh2009123591
subject,Domestic relations--Ontario,lcsh,https://id.loc.gov/authorities/subjects/sh2009123665
subject,Dominion Lands Act (1908),,
subject,"Dominion Meteorological Building (Toronto, Ont.)",,
subject,Don't Mess with Bill (for Anita and Sylvia),,
subject,Doors & doorways,tgm,https://www.loc.gov/pictures/collection/tgm/item/tgm003230/
subject,Dopa,lcsh,https://id.loc.gov/authorities/subjects/sh87004151
subject,Double decker,lcnaf,https://id.loc.gov/authorities/names/n86719204
subject,Down syndrome,lcsh,https://id.loc.gov/authorities/subjects/sh85039232
subject,"Downtown Theatre (Toronto, Ont.)",wiki,https://www.wikidata.org/wiki/Q38371165
subject,Downtown Toronto,wiki,https://www.wikidata.org/wiki/Q2944796
subject,"Dr. Clarke's notions of space examin'd, etc",,
subject,Drag queens,lcsh,https://id.loc.gov/authorities/subjects/sh2021001445
subject,Dragon dance,lcsh,https://id.loc.gov/authorities/subjects/sh2011003667
subject,Drainage,lcsh,https://id.loc.gov/authorities/subjects/sh85039296
subject,Drama,lcsh,https://id.loc.gov/authorities/subjects/sh85039316
subject,Drama--19th century--History and criticism,lcsh,https://id.loc.gov/authorities/subjects/sh2008102392
subject,Drama--Bibliography,lcsh,https://id.loc.gov/authorities/subjects/sh2009123764
subject,Drama--History and criticism,lcsh,https://id.loc.gov/authorities/subjects/sh85039329
subject,Draperies,lcsh,https://id.loc.gov/authorities/subjects/sh85039389
subject,Drawings,lcsh,https://id.loc.gov/authorities/subjects/sh99001365
subject,Dreams,lcsh,https://id.loc.gov/authorities/subjects/sh85039483
subject,Dresden,,
subject,Dresden (Germany),,
subject,Dresden (Germany)--Description and travel,,
subject,Dress codes in the workplace,lcsh,https://id.loc.gov/authorities/subjects/sh98007787
subject,Dressing rooms (Performing arts),lcsh,https://id.loc.gov/authorities/subjects/sh94005982
subject,Drinking cups,lcsh,https://id.loc.gov/authorities/subjects/sh85039581
subject,Drug testing--Law and legislation,lcsh,https://id.loc.gov/authorities/subjects/sh87007734
subject,Drugs and employment,lcsh,https://id.loc.gov/authorities/subjects/sh85039763
subject,Drum set,lcsh,https://id.loc.gov/authorities/subjects/sh96008240
subject,"Drummond, Norrey",,
subject,Dualism,lcsh,https://id.loc.gov/authorities/subjects/sh85039847
subject,Dulcimer,lcsh,https://id.loc.gov/authorities/subjects/sh85039933
subject,Duncan,,
subject,Dundalk,,
subject,Dundas (Ont.),,
subject,Dunnville (Ont.),,
subject,"Duplisea, Karen",,
subject,Durham,,
subject,Durham (Ont.),,
subject,Dutch-Lady,,
subject,Dwara Nikaya,wiki,https://www.wikidata.org/wiki/Q5317871
subject,Dwellings,aat,http://vocab.getty.edu/page/aat/300005425
subject,Dwellings--Ontario,lcsh,https://id.loc.gov/authorities/subjects/sh85040251
subject,Dyes and dyeing,lcsh,https://id.loc.gov/authorities/subjects/sh85040281
subject,"Dylan, Bob, 1941-",lcnaf,https://id.loc.gov/authorities/names/n50030190
subject,Dynamism,,
subject,Early maps,lcsh,https://id.loc.gov/authorities/subjects/sh85080863
subject,Early printed books,lcsh,https://id.loc.gov/authorities/subjects/sh85013849
subject,Early works to 1800,lcsh,https://id.loc.gov/authorities/subjects/sh2010013804
subject,Earth (Planet),lcsh,https://id.loc.gov/authorities/subjects/sh85040427
subject,Earth (Planet)--Surface,lcsh,https://id.loc.gov/authorities/subjects/sh85040450
subject,Earth dams,lcsh,https://id.loc.gov/authorities/subjects/sh85040455
subject,East Asia--Historical geography,,
subject,"East York, Ont.--History",,
subject,Eastern Townships (Québec),lcsh,https://id.loc.gov/authorities/subjects/sh94006662
subject,Ecclesiastical law,lcsh,https://id.loc.gov/authorities/subjects/sh85040680
subject,École Polytechnique massacre,wiki,https://www.wikidata.org/wiki/Q473834
subject,Economics,lcsh,https://id.loc.gov/authorities/subjects/sh85040850
subject,Education,lcsh,https://id.loc.gov/authorities/subjects/sh99005758
subject,Education and state--Québec (Province),lcsh,https://id.loc.gov/authorities/subjects/sh2008118818
subject,Education in Manitoba,wiki,https://www.wikidata.org/wiki/Q8404469
subject,Education--Aims and objectives,lcsh,https://id.loc.gov/authorities/subjects/sh85040992
subject,Education--Bibliography,lcsh,https://id.loc.gov/authorities/subjects/sh85040994
subject,Education--Dictionaries,lcsh,https://id.loc.gov/authorities/subjects/sh2008102737
subject,Education--Early works to 1800,lcsh,https://id.loc.gov/authorities/subjects/sh2008102738
subject,Education--France,lcsh,https://id.loc.gov/authorities/subjects/sh2008102659
subject,Education--France--History,lcsh,https://id.loc.gov/authorities/subjects/sh2008118891
subject,Education--Ontario,lcsh,https://id.loc.gov/authorities/subjects/sh2008118980
subject,Education--Philosophy,lcsh,https://id.loc.gov/authorities/subjects/sh85041014
subject,Education--Québec (Province),lcsh,https://id.loc.gov/authorities/subjects/sh2008102807
subject,Education--Research,lcsh,https://id.loc.gov/authorities/subjects/sh85041016
subject,Education--United States--History,lcsh,https://id.loc.gov/authorities/subjects/sh2008102822
subject,"Education, Compulsory",lcsh,https://id.loc.gov/authorities/subjects/sh85041056
subject,"Education, Elementary",lcsh,https://id.loc.gov/authorities/subjects/sh85041059
subject,"Education, Secondary",lcsh,https://id.loc.gov/authorities/subjects/sh85041082
subject,Educational law and legislation,lcsh,https://id.loc.gov/authorities/subjects/sh85041128
subject,Effigies,tgm,https://www.loc.gov/pictures/item/tgm003479/
subject,"Effrat, Andrew",lcnaf,https://id.loc.gov/authorities/names/no2005038301
subject,Egg trade,lcsh,https://id.loc.gov/authorities/subjects/sh85041216
subject,Eggs--Prices,lcsh,https://id.loc.gov/authorities/subjects/sh85041241
subject,église du Précieux-Sang,wiki,https://www.wikidata.org/wiki/Q18167816
subject,Egypt--Antiquities,lcsh,https://id.loc.gov/authorities/subjects/sh85041263
subject,El Salvador--History,lcsh,https://id.loc.gov/authorities/subjects/sh85041468
subject,Election law,lcsh,https://id.loc.gov/authorities/subjects/sh85041551
subject,Elections,lcsh,https://id.loc.gov/authorities/subjects/sh85041557
subject,elections in Canada,wiki,https://www.wikidata.org/wiki/Q277924
subject,Elections--Corrupt practices,lcsh,https://id.loc.gov/authorities/subjects/sh85041558
subject,Elections--Great Britain,lcsh,https://id.loc.gov/authorities/subjects/sh2008102869
subject,Elections--Québec (Province),lcsh,https://id.loc.gov/authorities/subjects/sh2009124728
subject,"Elizabeth II, Queen of Great Britain, 1926-",lcsh,https://id.loc.gov/authorities/names/n80126296
subject,"Elliot, Cass, 1941-1974",lcnaf,https://id.loc.gov/authorities/names/n90613244
subject,Elliptic functions,lcsh,https://id.loc.gov/authorities/subjects/sh85052336
subject,Elocution,lcsh,https://id.loc.gov/authorities/subjects/sh85042633
subject,Elora (Ont.)--History,,
subject,Embankments,lcsh,https://id.loc.gov/authorities/subjects/sh85042664
subject,"Emblems, National--Canada",lcsh,https://id.loc.gov/authorities/subjects/sh97009177
subject,Embryology,lcsh,https://id.loc.gov/authorities/subjects/sh85042722
subject,Eminent domain,lcsh,https://id.loc.gov/authorities/subjects/sh85042794
subject,Emission trading,wiki,https://www.wikidata.org/wiki/Q8348417
subject,Emotions,lcsh,https://id.loc.gov/authorities/subjects/sh85042818
subject,Employee rights,lcsh,https://id.loc.gov/authorities/subjects/sh85042873
subject,Employers' liability,lcsh,https://id.loc.gov/authorities/subjects/sh85042913
subject,"Enamel and enameling, Renaissance",lcsh,https://id.loc.gov/authorities/subjects/sh85042968
subject,"Endarterectomy, Carotid",mesh,https://id.nlm.nih.gov/mesh/D016894.html
subject,Enéas (Romance),fast,http://id.worldcat.org/fast/1358256/
subject,Energy planning,wiki,https://www.wikidata.org/wiki/Q5377181
subject,Engineers,lcsh,https://id.loc.gov/authorities/subjects/sh85043249
subject,England--Description and travel,lcsh,https://id.loc.gov/authorities/subjects/sh85043286
subject,English language--Etymology,lcsh,https://id.loc.gov/authorities/subjects/sh85043529
subject,English literature--18th century--History and criticism,lcsh,https://id.loc.gov/authorities/subjects/sh2008102755
subject,English poetry--19th century--History and criticism,lcsh,https://id.loc.gov/authorities/subjects/sh2008103201
subject,Entertaining,lcsh,https://id.loc.gov/authorities/subjects/sh85044107
subject,Entomology,lcsh,https://id.loc.gov/authorities/subjects/sh85044125
subject,Environmental aspects,lcsh,https://id.loc.gov/authorities/subjects/sh99005383
subject,Environmental law,lcsh,https://id.loc.gov/authorities/subjects/sh85044184
subject,Environmental policy--Ontario,lcsh,https://id.loc.gov/authorities/subjects/sh2009103393
subject,Equitable distribution of marital property,lcsh,https://id.loc.gov/authorities/subjects/sh85044552
subject,Essex (Ont. : County)--History,,
subject,Estrogen,lcsh,https://id.loc.gov/authorities/subjects/sh85045012
subject,"Estrogens, Conjugated (USP)",mesh,https://id.nlm.nih.gov/mesh/D004966
subject,Estropia,mesh,https://id.nlm.nih.gov/mesh/D004948.html
subject,Estuaries,lcsh,https://id.loc.gov/authorities/subjects/sh85045018
subject,Ethanol,lcsh,https://id.loc.gov/authorities/subjects/sh2009007801
subject,Ethchlorvynol,mesh,https://id.nlm.nih.gov/mesh/D004984
subject,Ethical dilemma,wiki,https://www.wikidata.org/wiki/Q192568
subject,Ethics,lcsh,https://id.loc.gov/authorities/subjects/sh85045096
